Bill,Fir Start Date,Bill Date,Accounting Date,Due Date,Total,Total Currency,Outstanding,Outstanding Currency,Country,Operator,Operator Ref ID,Call Sign,Aircraft Registration,Origin ICAO Code,Origin IATA Code,Destination ICAO Code,Destination IATA Code,Aircraft Manufacturer,Aircraft Model,Aircraft Model ICAO Code,Aircraft Model MTOW (kg),Fir Started,Fir Ended,Duration,Flight ID,Flight Segment ID,Flight Segment Observed Point Count,Flight Segment Point Count,Flight Segment Duration Seconds,Flight Duration Seconds,Flight Length Km,Flight Path Observed Point Count,Flight Path Point Count,Manually Updated,Flight Takeoff,Flight Landing,Departure Scheduled Utc,Arrival Scheduled Utc
W9MAAHZW34,2024-07-16 20:31:00 UTC,,,,345.00,USD,345.00,USD,Somalia,OMAN AIR,PWYJYKMFN9,OMA707,A4OML,OOMS,MCT,HTDA,DAR,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-16 @ 20:31 UTC,2024-07-16 @ 22:53 UTC,02:22:00,9230e605-5de8-4a55-aecc-de72fae35ade,9bb49cd9-c943-4842-bd0b-783bd8f3d9e9,35,35,8520,17400,3990.32,76,76,false,2024-07-16 19:19:00 UTC,2024-07-17 00:09:00 UTC,2024-07-16 18:50:00 UTC,2024-07-17 00:20:00 UTC
9DVML4JUZM,2024-07-20 11:41:00 UTC,,,,275.00,USD,275.00,USD,Somalia,PREMIER AIRLINES,PD9QYZYP22,5YSKB,5YSKB,HCMM,MGQ,HKJK,NBO,FOKKER,FOKKER 100,F100,43390.0,2024-07-20 @ 11:41 UTC,2024-07-20 @ 12:41 UTC,01:00:00,ef30aee8-74f5-4524-baa5-f80c58bc180b,c2c5e137-14a0-4897-988e-dc08b9e66148,10,10,3600,5580,1048.24,42,42,false,2024-07-20 11:41:00 UTC,2024-07-20 13:14:00 UTC,,
MNW9AFAUVQ,2024-07-19 21:16:00 UTC,,,,345.00,USD,345.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR1488,A7AHT,HTZA,ZNZ,OTHH,DOH,AIRBUS,AIRBUS A-320 ,A320,73900.0,2024-07-19 @ 21:16 UTC,2024-07-19 @ 23:42 UTC,02:26:00,e5e3ea6d-d07a-427a-9212-190a235756b1,f7fe24b1-b753-43c2-9bf9-9fb1bc60a650,39,39,8760,19740,4328.1,114,114,false,2024-07-19 20:20:00 UTC,2024-07-20 01:49:00 UTC,2024-07-19 20:20:00 UTC,2024-07-20 02:15:00 UTC
9AX33CKXJP,2024-07-20 08:43:00 UTC,,,,345.00,USD,345.00,USD,Somalia,BAR Aviation,X9D7HNQYYV,5XHBR,5XHBR,HCMM,MGQ,,,LOCKHEED,LOCKHEED KC-130H Hercules,C130,70310.0,2024-07-20 @ 08:43 UTC,2024-07-20 @ 10:18 UTC,01:35:00,37c7e581-34b1-4aff-8509-8cafdd524ec9,36e85b03-e4e3-4f24-bbc8-ba28fb922030,13,13,5700,10140,1366.74,86,86,false,2024-07-20 08:43:00 UTC,2024-07-20 11:32:00 UTC,,
XLQUAPMVTP,2024-07-17 20:32:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH692,ETAWH,HAAB,ADD,VOMM,MAA,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-17 @ 20:32 UTC,2024-07-17 @ 22:34 UTC,02:02:00,32f85e71-7818-4c14-8b3b-1f860531ecc0,60b65653-cfbd-4154-9f4e-f0c5421d9b90,4,4,7320,23040,4847.82,143,143,false,2024-07-17 20:26:00 UTC,2024-07-18 02:50:00 UTC,2024-07-17 19:50:00 UTC,2024-07-18 02:40:00 UTC
MEPTVAPWEK,2024-07-15 02:32:00 UTC,,,,345.00,USD,345.00,USD,Somalia,RWANDAIR LTD.,N4A7KUJN39,,9XRWG,DGAA,ACC,OMDB,DXB,BOEING,BOEING 737-800,B738,70530.0,2024-07-15 @ 02:32 UTC,2024-07-15 @ 02:32 UTC,00:00:00,71615a7a-2b18-4955-ad95-98f15888423a,3956eed7-8bf6-4f77-a14f-0511d45f6e5d,2,2,0,19800,7841.07,111,112,false,2024-07-14 23:07:00 UTC,2024-07-15 04:37:00 UTC,,
HC2TX2NY4H,2024-07-19 09:27:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH377,ETAPL,HCMM,MGQ,HAAB,ADD,BOEING,BOEING 737-800,B738,70530.0,2024-07-19 @ 09:27 UTC,2024-07-19 @ 09:47 UTC,00:20:00,8d1cb5f5-43bb-4ed2-a0d2-59fac1730f0a,5f6f9d31-884e-429c-b581-63ccb9d2e97d,22,22,1200,6360,1201.78,48,48,false,2024-07-19 09:27:00 UTC,2024-07-19 11:13:00 UTC,2024-07-19 09:20:00 UTC,2024-07-19 11:20:00 UTC
KEPJH7ECMD,2024-07-20 02:26:00 UTC,,,,345.00,USD,345.00,USD,Somalia,FLYDUBAI,PVM4KVPCC4,FDB661,A6FEW,OMDB,DXB,HCMH,HGA,BOEING,BOEING 737-700 700,B737,66320.0,2024-07-20 @ 02:26 UTC,2024-07-20 @ 02:26 UTC,00:00:00,53739cb9-b9e0-41ec-8a8f-f865b3b26c6f,ad145c65-53e2-4de3-bbda-2dcaf921c656,1,2,0,5880,2453.19,65,66,false,2024-07-20 00:49:00 UTC,2024-07-20 02:27:00 UTC,2024-07-20 00:10:00 UTC,2024-07-20 03:45:00 UTC
FCYPEMXPQE,2024-07-19 06:58:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE85H,A6EPJ,OMDB,DXB,FACT,CPT,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-19 @ 06:58 UTC,2024-07-19 @ 08:59 UTC,02:01:00,7f118641-2d87-4fc7-9fde-42b711b2c8c8,708b1e6c-3c9c-4b94-be43-231dc6cb3a6b,32,32,7260,32940,7994.4,219,219,false,2024-07-19 05:29:00 UTC,2024-07-19 14:38:00 UTC,,
2KP7N2U2UK,2024-07-15 19:10:00 UTC,,,,395.00,USD,395.00,USD,Somalia,AIR MAURITIUS LIMITED,E9VVF7HATN,MAU14,3BNBP,FIMP,MRU,LFPG,CDG,AIRBUS,AIRBUS A-350-900 XWB,A359,268000.0,2024-07-15 @ 19:10 UTC,2024-07-15 @ 19:10 UTC,00:00:00,4be7ca18-af53-4910-b2d1-04395b3765bf,d9f047ba-9888-496d-a3ef-d0d2bd09697c,1,2,0,1440,9495.84,24,25,false,2024-07-15 18:47:00 UTC,2024-07-15 19:11:00 UTC,2024-07-15 18:45:00 UTC,2024-07-16 06:35:00 UTC
ETKC447FXM,2024-07-15 20:54:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH644,ETAOT,HAAB,ADD,VHHH,HKG,BOEING,BOEING 777-200LR BBJ,B77L,347500.0,2024-07-15 @ 20:54 UTC,2024-07-15 @ 20:54 UTC,00:00:00,d30435f0-cdae-4d9d-8e13-c0aced0a5d28,7df171f2-0591-43cf-9059-a0267d522837,2,2,0,38400,8367.28,255,255,false,2024-07-15 20:45:00 UTC,2024-07-16 07:25:00 UTC,2024-07-15 19:55:00 UTC,2024-07-16 06:55:00 UTC
DTVA3XJZMC,2024-07-16 06:54:00 UTC,,,,245.00,USD,245.00,USD,Somalia,CONSTANTA,H3PCX4XKPM,UNO691P,URUZG,,,HCMM,MGQ,ANTONOV,ANTONOV An-26,AN26,24000.0,2024-07-16 @ 06:54 UTC,2024-07-16 @ 07:14 UTC,00:20:00,7117c23e-613f-4148-8154-782b7a3d28da,c9bbca7e-c10d-4a59-ae67-46edfd958ed0,21,21,1200,1260,122.49,21,21,false,2024-07-16 06:54:00 UTC,2024-07-16 07:15:00 UTC,,
PJTV29NJJT,2024-07-15 00:02:00 UTC,,,,395.00,USD,395.00,USD,Somalia,CORSE AIR INTERNATIONAL,N49T9VTEMP,CRL906,FHKYS,LFPO,ORY,FMEE,RUN,AIRBUS,AIRBUS A-330-900,A339,251000.0,2024-07-15 @ 00:02 UTC,2024-07-15 @ 00:20 UTC,00:18:00,673eb8fb-7744-4c71-8683-9da799e6a7a1,d2da1df8-b033-4f77-995b-128c0b7dd772,13,13,1080,40860,9484.4,228,228,false,2024-07-14 16:04:00 UTC,2024-07-15 03:25:00 UTC,2024-07-14 15:15:00 UTC,2024-07-15 02:40:00 UTC
N39PF7UEXK,2024-07-15 01:36:00 UTC,,,,395.00,USD,395.00,USD,Somalia,AIR MAURITIUS LIMITED,E9VVF7HATN,MAU15,3BNCE,LFPG,CDG,FIMP,MRU,AIRBUS,AIRBUS A-350-900 XWB,A359,268000.0,2024-07-15 @ 01:36 UTC,2024-07-15 @ 02:03 UTC,00:27:00,17ad8e79-18b1-4e12-8e3d-9d4a2a1bac73,f1a8fe91-6954-44b5-b742-a1a5611f4f3b,29,29,1620,39840,9522.6,256,256,false,2024-07-14 18:04:00 UTC,2024-07-15 05:08:00 UTC,2024-07-14 14:20:00 UTC,2024-07-15 01:35:00 UTC
9Z4UQPMAEY,2024-07-15 08:16:00 UTC,,,,345.00,USD,345.00,USD,Somalia,FLYDUBAI,PVM4KVPCC4,FDB1687,A6FME,OMDB,DXB,HTZA,ZNZ,BOEING,BOEING 737 MAX 8,B38M,82191.0,2024-07-15 @ 08:16 UTC,2024-07-15 @ 10:20 UTC,02:04:00,681b8fc0-1c71-4507-9c76-a098072ac6b7,a7f1a65a-9516-45b6-9b9e-55dfcaea1832,32,32,7440,17220,4140.49,99,100,false,2024-07-15 06:36:00 UTC,2024-07-15 11:23:00 UTC,2024-07-15 06:00:00 UTC,2024-07-15 11:30:00 UTC
M7PNXKNEEP,2024-07-15 11:01:00 UTC,,,,40.00,USD,40.00,USD,Somalia,Safarilink Aviation Ltd,MFKJ44JT7K,5YCKY,5YSLE,,,HCMM,MGQ,CESSNA,CESSNA 208B Grand Caravan,C208,3629.0,2024-07-15 @ 11:01 UTC,2024-07-15 @ 11:45 UTC,00:44:00,9a96b92c-c73f-4adc-bfd6-f7bc3136de6e,e57f3338-b679-4a34-9a52-4a441413fa38,38,38,2640,2700,329.76,38,38,false,2024-07-15 11:01:00 UTC,2024-07-15 11:46:00 UTC,,
9VYNPC4CWP,2024-07-16 03:38:00 UTC,,,,395.00,USD,395.00,USD,Somalia,CORSE AIR INTERNATIONAL,N49T9VTEMP,CRL636,FHHUG,LFML,MRS,FMEE,RUN,AIRBUS,AIRBUS A-330-900,A339,251000.0,2024-07-16 @ 03:38 UTC,2024-07-16 @ 04:24 UTC,00:46:00,2b730569-2df4-4fe1-80dc-80403ed5433e,5371e613-0de5-4a11-9448-3b3f100b7c22,11,11,2760,38100,9194.37,244,244,false,2024-07-15 20:51:00 UTC,2024-07-16 07:26:00 UTC,2024-07-15 20:00:00 UTC,2024-07-16 07:00:00 UTC
TWMCFLDFZE,2024-07-16 09:56:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH373,ETAPF,HCMH,HGA,HAAB,ADD,BOEING,BOEING 737-800,B738,70530.0,2024-07-16 @ 09:56 UTC,2024-07-16 @ 09:56 UTC,00:00:00,2c7317c1-b87d-413e-b1d7-9b1ef50c391b,cb0d119f-2c21-4cbe-a336-c8e4b750fb96,1,2,0,900,578.99,13,14,false,2024-07-16 09:56:00 UTC,2024-07-16 10:11:00 UTC,2024-07-16 09:00:00 UTC,2024-07-16 10:20:00 UTC
KXFNDXWQE7,2024-07-16 14:43:00 UTC,,,,345.00,USD,345.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH3610,ETAWC,VABB,BOM,HAAB,ADD,BOEING,BOEING 737-800,B738,70530.0,2024-07-16 @ 14:43 UTC,2024-07-16 @ 14:43 UTC,00:00:00,245fdf89-f7f7-4a1f-8b14-8dd094cb2f9f,d0d53f43-b796-491a-ba89-9a7b2ca9f579,2,2,0,15840,3835.33,24,24,false,2024-07-16 10:24:00 UTC,2024-07-16 14:48:00 UTC,,
KNXCHW9HCP,2024-07-20 23:32:00 UTC,,,,395.00,USD,395.00,USD,Somalia,Uganda National Airlines Company Limited dba Uganda Airlines,JFPEPVPV3N,UGD431,5XCRN,VABB,BOM,,,AIRBUS,AIRBUS A-330-800,A338,251000.0,2024-07-20 @ 23:32 UTC,2024-07-20 @ 23:32 UTC,00:00:00,7d574c11-a8f6-4303-a4b4-2b27fec11052,7cbda63c-fce6-4a10-9f86-fa7f717e5c22,2,2,0,21480,5324.07,104,104,false,2024-07-20 20:35:00 UTC,2024-07-21 02:33:00 UTC,,
CDPDQZVYJK,2024-07-26 23:57:00 UTC,,,,395.00,USD,395.00,USD,Somalia,QANTAS AIRWAYS LIMITED,VPATARTJKV,QFA33,VHZNF,YPPH,PER,LFPG,CDG,BOEING,BOEING Dreamliner (Srs.9),B789,254011.7272,2024-07-26 @ 23:57 UTC,2024-07-26 @ 23:57 UTC,00:00:00,2e13a9e7-b7e0-416f-a609-c057118fb6fd,68e61949-2bd4-43b9-abfb-e5ab8c2da7db,1,2,0,14700,14531.59,226,227,false,2024-07-26 23:57:00 UTC,2024-07-27 04:02:00 UTC,2024-07-26 11:35:00 UTC,2024-07-27 04:55:00 UTC
J29UF2UH7V,2024-07-15 04:49:00 UTC,,,,345.00,USD,345.00,USD,Somalia,INTERGLOBE AVIATION PRIVATE LTD (T/A INDIGO),EYJ3FARPKX,IGO1854,VTIIW,HKJK,NBO,VABB,BOM,AIRBUS,AIRBUS A-320neo,A20N,79000.0,2024-07-15 @ 04:49 UTC,2024-07-15 @ 09:45 UTC,04:56:00,3f58e080-9635-4dab-ada4-3e463eda7f00,bad29271-889f-47d6-b696-1e28e7caa2bd,35,35,17760,21600,4789.77,104,104,false,2024-07-15 04:23:00 UTC,2024-07-15 10:23:00 UTC,2024-07-15 03:40:00 UTC,2024-07-15 10:05:00 UTC
PMLLXHC94Q,2024-07-19 11:54:00 UTC,,,,275.00,USD,275.00,USD,Somalia,I Fly Air Solutions Ltd,D7P9XP2QMT,IFY710,5YIFB,HKJK,NBO,HCMM,MGQ,FOKKER,FOKKER 70,F70,36740.0,2024-07-19 @ 11:54 UTC,2024-07-19 @ 13:03 UTC,01:09:00,ded7c26e-66dc-4d5f-a405-e97f1b3994b3,5171849e-6750-4d26-a5df-948eb10c69a3,8,8,4140,5580,1002.45,30,30,false,2024-07-19 11:31:00 UTC,2024-07-19 13:04:00 UTC,,
W9JJZ2F2ZK,2024-07-15 05:27:00 UTC,,,,275.00,USD,275.00,USD,Somalia,SALAAM AIR EXPRESS,PFWJM9LVPT,5YMMB,5YMMB,HKJK,NBO,,,FOKKER,FOKKER 70,F70,36740.0,2024-07-15 @ 05:27 UTC,2024-07-15 @ 06:16 UTC,00:49:00,63772604-d193-4f45-b9c0-941936933fc7,c3cc7940-7d2a-4919-a7db-08ba5bfa85ca,13,13,2940,5220,1005.73,33,33,false,2024-07-15 04:50:00 UTC,2024-07-15 06:17:00 UTC,,
F4FCFUCTZY,2024-07-16 09:53:00 UTC,,,,40.00,USD,40.00,USD,Somalia,"DEPARTMENT OF THE ARMY, PRIORITY AIR TRANSPORT  (DAVISON AVIATION COMMAND) (FORT BELVOIR, VA)",UT9FC79UTN,PAT72,910503,HCMM,MGQ,,,FAIRCHILD SWEARINGEN,FAIRCHILD SWEARINGEN Merlin 23,SW4,7257.0,2024-07-16 @ 09:53 UTC,2024-07-16 @ 10:12 UTC,00:19:00,399b6a5b-94c2-42b3-a346-2dc175ed04e6,f647624a-3b67-459c-b36a-790fcf2ebd2b,20,20,1140,1200,114.27,20,20,false,2024-07-16 09:53:00 UTC,2024-07-16 10:13:00 UTC,,
4ZYMFPVL3W,2024-07-15 09:11:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE88N,A6EBY,OMDB,DXB,,,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-15 @ 09:11 UTC,2024-07-15 @ 11:05 UTC,01:54:00,c78b6b79-d25d-4b6d-bcb5-90197b2012ed,455eaf4a-6b41-45ef-a526-558f74a27722,28,28,6840,31740,6404.69,119,120,false,2024-07-15 07:35:00 UTC,2024-07-15 16:24:00 UTC,,
N4QNTKQC39,2024-07-20 08:09:00 UTC,,,,345.00,USD,345.00,USD,Somalia,RWANDAIR LTD.,N4A7KUJN39,,9XRWR,,,,,BOEING,BOEING 737-800,B738,70530.0,2024-07-20 @ 08:09 UTC,2024-07-20 @ 08:09 UTC,00:00:00,52bfd7bf-e84a-4c12-ad84-95994bb828ac,563d2e16-3573-4ef5-9bcb-75bf7a8d0d59,2,2,0,18240,4320.12,107,107,false,2024-07-20 06:12:00 UTC,2024-07-20 11:16:00 UTC,,
PQMKVWNZWM,2024-07-15 11:29:00 UTC,,,,275.00,USD,275.00,USD,Somalia,I Fly Air Solutions Ltd,D7P9XP2QMT,IFY710,5YIFB,HKJK,NBO,HCMM,MGQ,FOKKER,FOKKER 70,F70,36740.0,2024-07-15 @ 11:29 UTC,2024-07-15 @ 12:39 UTC,01:10:00,cb620c7c-d596-4b24-8135-a9b767f2d1fc,564334c7-41d2-4d45-b200-d596958f7f94,9,9,4200,5100,995.76,23,23,false,2024-07-15 11:15:00 UTC,2024-07-15 12:40:00 UTC,,
QAKMPX3EAK,2024-07-20 07:33:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE261,A6EUV,OMDB,DXB,SBGR,GRU,AIRBUS,AIRBUS A-380-800,A388,560000.0,2024-07-20 @ 07:33 UTC,2024-07-20 @ 09:10 UTC,01:37:00,0b9c9e80-4c4a-4856-83ce-8ebe5c34f21f,376d4f3d-0fd2-40bd-ac18-e947867a6bea,2,2,5820,53580,13186.74,296,296,false,2024-07-20 06:00:00 UTC,2024-07-20 20:53:00 UTC,2024-07-20 05:05:00 UTC,2024-07-20 20:35:00 UTC
DXFZ4AN4LX,2024-07-15 05:43:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH613,ETAXL,OMDB,DXB,HAAB,ADD,BOEING,BOEING Dreamliner (Srs.9),B789,254011.7272,2024-07-15 @ 05:43 UTC,2024-07-15 @ 05:43 UTC,00:00:00,c47d7938-2b7c-4b68-850a-a389793a797d,639a4dc5-2a3a-473b-9875-6a72e04382c0,4,4,0,12780,2998.72,70,70,false,2024-07-15 02:19:00 UTC,2024-07-15 05:52:00 UTC,2024-07-15 01:40:00 UTC,2024-07-15 06:00:00 UTC
WUJ7ALPH3N,2024-07-15 00:17:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE766,A6EGM,FAOR,JNB,OMDB,DXB,BOEING,BOEING 777-300ER,B77W,351500.0,2024-07-15 @ 00:17 UTC,2024-07-15 @ 02:25 UTC,02:08:00,f023b011-bd7e-467d-b63c-fe900febe1b1,c28b1379-5788-4546-a7d2-eb9094202612,33,33,7680,27480,6709.71,201,201,false,2024-07-14 20:38:00 UTC,2024-07-15 04:16:00 UTC,2024-07-14 20:20:00 UTC,2024-07-15 04:20:00 UTC
M9XWVXJWFD,2024-07-19 07:07:00 UTC,,,,345.00,USD,345.00,USD,Somalia,AIR ARABIA,R3YRCFJFWK,ABY734,A6ANQ,OMSJ,SHJ,HKJK,NBO,AIRBUS,AIRBUS A-320 ,A320,73900.0,2024-07-19 @ 07:07 UTC,2024-07-19 @ 09:24 UTC,02:17:00,fb798387-480d-4664-a42a-3e4e1f65d554,c116cd8c-a5de-4e34-92c7-906c3ef9c1b2,4,4,8220,17400,3950.61,114,114,false,2024-07-19 05:26:00 UTC,2024-07-19 10:16:00 UTC,2024-07-19 05:00:00 UTC,2024-07-19 10:05:00 UTC
L7PXM4X2EQ,2024-07-15 11:14:00 UTC,,,,345.00,USD,345.00,USD,Somalia,FREEDOM AIRLINES,MVEKTJTP9T,FDT102,5YFAH,HCMM,MGQ,HKJK,NBO,AIRBUS,AIRBUS A-320 ,A320,73900.0,2024-07-15 @ 11:14 UTC,2024-07-15 @ 12:13 UTC,00:59:00,68230108-effe-4e7e-b45c-eca5fc792cc3,32678af2-7db7-49d3-a827-e42d0ee3040a,17,17,3540,5880,1091.02,55,55,false,2024-07-15 11:14:00 UTC,2024-07-15 12:52:00 UTC,,
XV7CVFYH39,2024-07-19 04:39:00 UTC,,,,395.00,USD,395.00,USD,Somalia,Uganda National Airlines Company Limited dba Uganda Airlines,JFPEPVPV3N,UGD445,5XNIL,OMDB,DXB,,,AIRBUS,AIRBUS A-330-800,A338,251000.0,2024-07-19 @ 04:39 UTC,2024-07-19 @ 04:39 UTC,00:00:00,98ccb36d-bab0-42b3-81eb-2db778d5f40c,ae79c448-31a7-441c-a4b2-27a3bf8848cd,2,2,0,16500,4086.8,100,100,false,2024-07-19 03:05:00 UTC,2024-07-19 07:40:00 UTC,,
QLP4ZMHWU9,2024-07-20 18:11:00 UTC,,,,395.00,USD,395.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR50J,A4ODC,HUEN,EBB,OTHH,DOH,AIRBUS,AIRBUS A-330-200,A332,230000.0,2024-07-20 @ 18:11 UTC,2024-07-20 @ 18:11 UTC,00:00:00,b1e55963-12d7-4a63-af63-a580a0a16e4a,9d4f51d4-862f-4865-bfeb-5dd2c5ea9e0f,2,2,0,19380,4366.61,111,111,false,2024-07-20 14:45:00 UTC,2024-07-20 20:08:00 UTC,2024-07-20 14:30:00 UTC,2024-07-20 20:20:00 UTC
MW7EC2UTL9,2024-07-20 01:19:00 UTC,,,,395.00,USD,395.00,USD,Somalia,OMAN AIR,PWYJYKMFN9,QTR42L,A4ODH,OTHH,DOH,HTDA,DAR,AIRBUS,AIRBUS A-330-200,A332,230000.0,2024-07-20 @ 01:19 UTC,2024-07-20 @ 03:30 UTC,02:11:00,aee2cc6e-0cd2-4f23-b9aa-b4bae0c7223c,63daeca0-4e66-4e86-827e-af6f2bae2913,4,4,7860,27000,4765.31,129,129,false,2024-07-19 23:24:00 UTC,2024-07-20 06:54:00 UTC,,
4L2TPFFVP7,2024-07-19 08:33:00 UTC,,,,395.00,USD,395.00,USD,Somalia,AIR AUSTRAL,NY9EAMYFE4,REU979,FOLRB,FMCZ,DZA,LFPG,CDG,BOEING,BOEING Dreamliner (Srs.8),B788,228000.0,2024-07-19 @ 08:33 UTC,2024-07-19 @ 09:02 UTC,00:29:00,442c86bc-c8b0-4890-8f30-d6114989ee29,6401944a-a4f6-4a4b-ba46-7100fea73746,31,31,1740,30600,8495.81,252,253,false,2024-07-19 08:23:00 UTC,2024-07-19 16:53:00 UTC,2024-07-19 06:25:00 UTC,2024-07-19 08:50:00 UTC
PJTYZKF24A,2024-07-15 13:38:00 UTC,,,,345.00,USD,345.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR1460,A7AHB,HCMM,MGQ,OTHH,DOH,AIRBUS,AIRBUS A-320 ,A320,73900.0,2024-07-15 @ 13:38 UTC,2024-07-15 @ 13:52 UTC,00:14:00,cc98b6e3-205f-4a21-9596-95d857e634ae,83b75b9c-349a-48ef-805c-41670f37705e,18,18,840,25020,3419.47,100,100,false,2024-07-15 13:38:00 UTC,2024-07-15 20:35:00 UTC,2024-07-15 16:40:00 UTC,2024-07-15 20:50:00 UTC
UL4E32XYLJ,2024-07-15 04:40:00 UTC,,,,395.00,USD,395.00,USD,Somalia,Uganda National Airlines Company Limited dba Uganda Airlines,JFPEPVPV3N,UGD445,5XCRN,OMDB,DXB,,,AIRBUS,AIRBUS A-330-800,A338,251000.0,2024-07-15 @ 04:40 UTC,2024-07-15 @ 04:40 UTC,00:00:00,2a8a0587-3ff3-4916-93fe-75056770fb1b,4aaf3de3-dbf9-4ae6-b804-3f84cf8d9117,2,2,0,16560,4114.67,94,94,false,2024-07-15 03:03:00 UTC,2024-07-15 07:39:00 UTC,,
ACY9PYQPYX,2024-07-20 05:08:00 UTC,,,,395.00,USD,395.00,USD,Somalia,ETHIOPIAN AIRLINES CORPORATION,XU4PWEKVF7,ETH3713,ETAWE,EBBR,BRU,HAAB,ADD,BOEING,BOEING Dreamliner (Srs.9),B789,254011.7272,2024-07-20 @ 05:08 UTC,2024-07-20 @ 05:08 UTC,00:00:00,09942683-80f6-46f9-80a4-6d2ee73876e9,3ffc3b86-de0f-4c4f-85ba-b03049f99a9a,4,4,0,11820,8107.03,64,65,false,2024-07-20 01:56:00 UTC,2024-07-20 05:13:00 UTC,2024-07-19 07:00:00 UTC,2024-07-19 15:00:00 UTC
JHTYCDQNXV,2024-07-15 15:54:00 UTC,,,,395.00,USD,395.00,USD,Somalia,QATAR AIRWAYS COMPANY,VJRFT7T74N,QTR8M,A7BCM,FQMA,MPM,OTHH,DOH,BOEING,BOEING Dreamliner (Srs.8),B788,228000.0,2024-07-15 @ 15:54 UTC,2024-07-15 @ 18:21 UTC,02:27:00,6907e81d-c3c4-4b69-ba55-bcafdcd5a29e,6484b6a6-e415-4fdd-b6e6-33d4c4ddcc10,40,40,8820,28380,6728.83,162,162,false,2024-07-15 12:32:00 UTC,2024-07-15 20:25:00 UTC,2024-07-15 12:35:00 UTC,2024-07-15 20:40:00 UTC
2HXNWPJXLF,2024-07-15 08:33:00 UTC,,,,395.00,USD,395.00,USD,Somalia,EMIRATES,X4MJMENRMC,UAE4DU,A6EEA,OMDB,DXB,FAOR,JNB,AIRBUS,AIRBUS A-380-800,A388,560000.0,2024-07-15 @ 08:33 UTC,2024-07-15 @ 10:30 UTC,01:57:00,69dc5985-1451-4b37-b327-87cc228135d7,eaed5e44-5a1b-4132-8eb1-d0ea961bbbe0,33,33,7020,26520,6672.15,191,191,false,2024-07-15 06:56:00 UTC,2024-07-15 14:18:00 UTC,,
772FXVXDLY,2024-07-17 03:11:00 UTC,,,,345.00,USD,345.00,USD,Somalia,RWANDAIR LTD.,N4A7KUJN39,RWD9314,9XRWW,,,OMSJ,SHJ,BOEING,BOEING 737-800,B738,70530.0,2024-07-17 @ 03:11 UTC,2024-07-17 @ 03:11 UTC,00:00:00,f22b403d-99e4-476d-80ca-0b311a362757,8e17433b-1a73-4b29-b90f-62f29839529d,2,2,0,19740,4225.66,125,125,false,2024-07-16 23:44:00 UTC,2024-07-17 05:13:00 UTC,,
32WPF2KT7Z,2024-07-18 13:18:00 UTC,,,,345.00,USD,345.00,USD,Somalia,FLYDUBAI,PVM4KVPCC4,FDB662,A6FEY,HCMH,HGA,OMDB,DXB,BOEING,BOEING 737-800,B738,70530.0,2024-07-18 @ 13:18 UTC,2024-07-18 @ 13:18 UTC,00:00:00,442a40d5-6031-4cca-b182-c4c5752890ba,2d765471-2a66-4fb2-87a3-a9c2b4dedc76,1,2,0,3060,2419.51,52,53,false,2024-07-18 13:18:00 UTC,2024-07-18 14:09:00 UTC,2024-07-18 10:15:00 UTC,2024-07-18 14:00:00 UTC
2H3KHQQENE,2024-07-16 05:24:00 UTC,,,,345.00,USD,345.00,USD,Somalia,KENYA AIRWAYS LTD.,AK4EJKM49H,KQA205,5YCYC,VABB,BOM,HKJK,NBO,BOEING,BOEING 737-800,B738,70530.0,2024-07-16 @ 05:24 UTC,2024-07-16 @ 09:33 UTC,04:09:00,b69487cb-c1cd-4597-be05-bc60829363e9,5d73b6fb-ec95-4731-8f80-fd427a918dac,2,2,14940,20520,4760.42,86,86,false,2024-07-16 04:46:00 UTC,2024-07-16 10:28:00 UTC,2024-07-16 01:15:00 UTC,2024-07-16 07:30:00 UTC
